"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","DODGE","039","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)","162,492","14.9"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","DODGE","039","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (100 TO 199 HEAD)","367","61.7"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","DODGE","039","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (200 TO 499 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","DODGE","039","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (500 TO 999 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","FILLMORE","045","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","126","40.2"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","FILLMORE","045","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)","128,004","14.9"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","FILLMORE","045","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (100 TO 199 HEAD)","1,046","61.7"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","FILLMORE","045","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (200 TO 499 HEAD)","1,765","48.4"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","FILLMORE","045","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)","303","57.6"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","FILLMORE","045","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (500 TO 999 HEAD)","5,534","48.1"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","GOODHUE","049","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","179","40.2"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","GOODHUE","049","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)","141,386","14.9"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","GOODHUE","049","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (200 TO 499 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","GOODHUE","049","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)","169","57.6"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","GOODHUE","049","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (500 TO 999 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","HOUSTON","055","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","63","40.2"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","HOUSTON","055","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)","20,927","14.9"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","HOUSTON","055","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (100 TO 199 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","HOUSTON","055","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (200 TO 499 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","HOUSTON","055","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","HOUSTON","055","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (500 TO 999 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","MOWER","099","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","51","40.2"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","MOWER","099","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)","324,484","14.9"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","MOWER","099","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (100 TO 199 HEAD)","820","61.7"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","MOWER","099","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (200 TO 499 HEAD)","1,170","48.4"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","MOWER","099","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)","275","51.3"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","MOWER","099","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (500 TO 999 HEAD)","4,150","48.1"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","OLMSTED","109","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","OLMSTED","109","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)","43,654","14.9"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","OLMSTED","109","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (100 TO 199 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","OLMSTED","109","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (200 TO 499 HEAD)","1,332","48.4"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","OLMSTED","109","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WABASHA","157","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","20","40.2"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WABASHA","157","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WABASHA","157","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (100 TO 199 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WABASHA","157","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (200 TO 499 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WABASHA","157","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)","85","57.6"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WABASHA","157","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)","557","51.3"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WABASHA","157","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (500 TO 999 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WINONA","169","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WINONA","169","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)","35,373","14.9"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WINONA","169","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (100 TO 199 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WINONA","169","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (200 TO 499 HEAD)","1,040","48.4"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WINONA","169","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (25 TO 49 HEAD)","262","57.6"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WINONA","169","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (50 TO 99 HEAD)"," (D)","(D)"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHWEST","70","COTTONWOOD","033","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1 TO 24 HEAD)","10","40.2"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHWEST","70","COTTONWOOD","033","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (1,000 OR MORE HEAD)","232,696","14.9"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHWEST","70","COTTONWOOD","033","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (200 TO 499 HEAD)","980","48.4"
"CENSUS","2012","END OF DEC","","COUNTY","MINNESOTA","27","SOUTHWEST","70","COTTONWOOD","033","","","00000000","","HOGS","HOGS - INVENTORY","INVENTORY OF HOGS","INVENTORY OF HOGS: (500 TO 999 HEAD)","1,950","48.1"
